Unnamed: 0,Date,User,Tweet,Emotion
476,2019-05-16 09:28:49+00:00,umakantsingh_IN,"@ArvindKejriwal @yadavakhilesh @MamataOfficial 3/3 Only state where my radar not getting zoom effect is Bihar, my state where Modi can win 40/40, but even in Jharkhand 2b 14 -shocks2BJP!#MamataDidiJaiShriRam #ApnaModiAayega Pragya Singh Thakur #BoycottAmazon #LokSabhaElections2019 AAJ TAK IRCTC",pos
477,2019-05-16 09:27:30+00:00,saifali00786,@narendramodi This is the last week of #BJP You will never come back again in power because of your heatrate and dividing the nation between religious. #Same #Same,neg
478,2019-05-16 09:25:12+00:00,vssanakan,"Terror accused hails Terrorist.

Terror accused and BJP Candidate Pragya Singh Thakur says Gandhi assassin Nathuram Vinayak #Godse is a patriot. 

Any comments Hon'ble PM @narendramodi, @AmitShah , @rajnathsingh @arunjaitley .

#LokSabhaElections2019",neg
479,2019-05-16 09:21:54+00:00,manabsac,"#LokSabhaElections2019 

Here is a list of MP Candidates of ""Modi Party"" (Not BJP, Which is no more):

Modi001➡️ Narendra Modi
Modi002➡️ Amit Shah
Modi003
....
Modi546

Other names don't matter. They need not be Humans either. 

And Brainwashed Slaves in droves VOTE for THESE.",neg
480,2019-05-16 09:09:21+00:00,firstpost,"In the wake of Tuesday's violence between #BJP and #TMC workers, EC bans campaigning in Kolkata, effective from Thursday night. Opposition claims that EC is being unfair since this gives PM Modi the time to finish two rallies in the state. Do you agree? #WestBengalClashes",neg
481,2019-05-16 08:48:43+00:00,vrprasad12,"@sagarikaghose @narendramodi Thanks for the information.
This is what happening in whole of India with most youth are fans of PM #Modi 's work and nation' s Progress.
#BJP alone will touch 300+

#ModiHiAayega #AayegaTohModiHi #BengalBurning #Bengal #Phase7",pos
482,2019-05-16 08:48:38+00:00,shubh_tupkar918,"Modi born in 1950 and sold tea in Vadnagar Railway Station at the age of 07 years (1957).

Vadnagar Railway Station built in 1973.

Who buys tea ???🤔
I think radars missed them.

#ModiLies #ModiHaiToMumkinHai 
#LokSabhaElections2019 
@dhruv_rathee @akashbanerjee @UmarKhalidJNU",neg
483,2019-05-16 08:45:12+00:00,shantilaya,"@ndtv Wish he could ever understand #Bengalis 😂 Statues / idols of visionaries &amp; freedom fighters are in the heart of Bengalis, we don't need a modi or didi to show what #Vidyasagar meant for humanity. 🙏
#Modi_Didi_shame_shame #kolkata #LokSabhaElections2019",pos
484,2019-05-16 08:42:01+00:00,shantilaya,"@manojkjhadu @DesiStupides Wish he could ever understand #Bengalis 😂 Statues / idols of visionaries &amp; freedom fighters are in the heart of Bengalis, we don't need a modi or didi to show what #Vidyasagar meant for humanity. 🙏
#Modi_Didi_shame_shame #kolkata #LokSabhaElections2019",neg
485,2019-05-16 08:39:24+00:00,Sandeep61272892,"There is no surprise that on 23rd #BJP4India will come into power but the biggest surprise will be that how many seats #Bengal will give to #BJP
#DeshKiShaanModi @ashokepandit @KirenRijiju @Swamy39 @DrRizwanAhmed1 @AmitShah @narendramodi #BengalWithBJP @TajinderBagga @shaziailmi",pos
486,2019-05-16 08:27:28+00:00,ShrutiiPaliwal,"@indiantweeter BJP-292 
NDA 325
Don't want to predict about rest of the parties Modi only matters..
#LokSabhaElections2019",neg
487,2019-05-16 08:23:33+00:00,dp_sehgal,@htTweets @narendramodi Demolition and rebuilding - A new line in politics. Ununderstandable #NarendraModi a new stroke by you for electoral gains. #LokSabhaElections2019 #Elections2019 #Inc,neg
488,2019-05-16 08:06:29+00:00,KamalikaSengupt,"#LokSabhaElections2019 
@abhishekaitc will be sending legal letter to @narendramodi.Yesterday Modi accused him of illegal occupying party office .",neg
489,2019-05-16 08:03:56+00:00,JaiveerShergill,Election Commission instead of controlling the fire has basically given a can of fuel to #BJP to throw in the fire by arbitrarily allowing PM Modi in rally in Bengal &amp; cancelling others #ElectionCommission #BengalBattle,neg
490,2019-05-16 08:03:16+00:00,outburstindia,"It's final stage of elections hence no spokesperson of @INCIndia should come into the trap of #RSS/#BJP /#Modi supporters camouflaged as TV reporters/ journalists. 
Wait till elections are over 5 PM 19.05.2019. 
Let @RahulGandhi &amp; @priyankagandhi speak.",neg
491,2019-05-16 07:59:45+00:00,ShaktiShekhar,"Importance of today. On this day 5 years ago (May 16, 2014) PM Narendra Modi-led BJP and NDA registered victory in the 2014 Lok Sabha elections. And exactly a week from today - on May 23, 2019 - results for #LokSabhaElections2019 will be announced. Countdown - 7",pos
492,2019-05-16 07:38:23+00:00,amreshsrivastav,"TMC workers broke statue of Ishwar Chand Vidyasagar. Our govt will install 'panchdhatu"" statue at same place-PM Modi
#LokSabhaElections2019 
#BengalPollViolence 
@BJP4India
@MamataOfficial 
@Newsbuzz_",neg
493,2019-05-16 07:15:08+00:00,romesh1008,"#Governor Jammu and Kashmir
#Sh. Satyapal Malik
#Prime Minister of India
#Sh. Narendra Modi Ji
#Sh. Jatinder Singh ji
#PMO
#BJP

Toll. Tax in Jammu, no toll tax in Kashmir

It would be only desirable if the authorities adopt a uniform toll tax policy for the whole state.",pos
494,2019-05-16 07:14:30+00:00,sirajul,"Despite @narendramodi ’s recent #missteps about #radar, #emails and #digitalcameras, he remains #popular and #respected. The #Gathbandhan is #winning because they have #stitchedtogether a #winningcombination. #BJP is losing because they have the #wrongman leading the #UP.",pos
495,2019-05-16 07:11:45+00:00,PVenkatGandhi,"BJP and @ECISVEEP have been Hand in Glove with Special Strategy for Bengal in #LokSabhaElections2019 
In first place why 7 Phase elections for 42 Seats ?
To-day why end the campaign only after PM speeches are completed ?
What do you think ?",pos
496,2019-05-16 07:05:01+00:00,NilimaSharma6,"We shd focus on selection of rt candidates in our locality, send strong leaders to parliament who facilitate strong cabinet -who gives right advices and creates right pressure on PM to take correct decisions. Say No to dictator!  #Modi 
#arvindkejriwal #RahulGandhi #NDTV",pos
497,2019-05-16 07:04:05+00:00,kambojOffice,"@dp_sehgal #BreakingNews #DeshKeDilMeiModi #BJP 
Soon the people of the country will know when Chowkidar @narendramodi Will be sworn as the PM India second time. Best of luck @RahulGandhi for 2024. @BJP4India #ModiOnceMore #ModiHiAayega",pos
498,2019-05-16 06:56:45+00:00,plutotrainings1,"@CNNnews18 @narendramodi @AITCofficial @payalmehta100 dear voteq, plz dnt beliv pm`s promise of reinstallation of vidyasagarji`s statue. #bjp has not done anything of chha. shivaji maharaj`s statue n dr. b. r. ambedkar memorial as they promisd in 2014 election. it is a jumala. nothing else.
#feku #jumala",neg
499,2019-05-16 06:44:52+00:00,DragonSurgeon_,"@rahulroushan I wont vote for @RSSorg led #BJP if they even think of ditching @narendramodi 
I am voting @BJP4India just bcoz of #NarendraModi ,if bjp form govt and dont make #Namo PM ,dn goodbye bjp,i ll never vote for bjp again. This vote is for modi not for RSS",neg
500,2019-05-16 06:33:18+00:00,Vijendra1Verma,"@NewsX @sherryontopp @INCIndia @RahulGandhi @BJP4India @narendramodi Hahaa!
I suspect Sidhu is talking about his own journey from #BJP to #Congress:

Navjot Singh Sidhu came to BJP as Gangama’s son,
but went out to Congress as Gangaram’s son 😬!
#SamPitroda #Idiocies

@sherryontopp @INCIndia @RahulGandhi @BJP4India @narendramodi #Rafale",neg
501,2019-05-16 06:30:30+00:00,umakantsingh_IN,Modi already defeated and they still telling #ApnaModiaayega ! #LokSabhaElections2019,neg
502,2019-05-16 06:15:14+00:00,KhushbooTweets,"Mr. Modi alleged all the people of opposition for not caring about women safety. 

He must have forgotten that, how BJP shielded Unnao's BJP MLA Kuldeep Sengar and Minister MJ Akbar.

So, BJP is not different from SP/BSP or Congress.

#ApnaModiaayega?

#LokSabhaElections2019",neg
503,2019-05-16 06:13:06+00:00,Now_Abhi82,"Modi needs to finish his ""UNFINISHED INTERVIEW"" with Karan Thapar
.
.
.
.
.
.
.
.
if HE THINKS HE CAN WIN 2019 !
 
#ApnaModiAayega #LokSabhaElections2019 
#BJPfails #BJPlies #Acchedin #Jumla #bhakts  #UrbanIdiots #RafaleModi #ChowkidarChorHai",pos
504,2019-05-16 06:12:03+00:00,ElvinBaruah,"Something is wrong... Just I saw a #BJP Banner in Indira Chowk, Jammu, where is write that, Save Bengal from @MamataOfficial . Why this banner is important in Jammu ? What BJP want ? That's why Times Magazine said that Modi Is Divider in Chief. @abpnewshindi @Saurabh_MLAgk",neg
505,2019-05-16 05:49:48+00:00,ChowkidarSena,@SwamiGeetika @narendramodi The fact that the rally is peaceful proves that TMC goons are missing #TMCGoons #WestBengal #BJP #AayegaToModiHi,neg
506,2019-05-16 05:48:15+00:00,krchandan,"Model Code of Conduct has now become #Modi Code of Conduct, says Congress.
#Election2019Results #Electionsresults2019 #PMModi #Congress #RahulGandhi #PriyankaGandhi #BJP #BJP4India",pos
507,2019-05-16 05:43:56+00:00,Tavysingh,"As 23rd May draws close, Congress hints at not being the main player in Maha Gathbandhan.
So @RahulGandhi will not be PM candidate for Maha Gathbandhan? 

Azad says “main aim is to remove NDA/Modi from power” 
Congress’ big reach out to regional parties. 
#LokSabhaElections2019",neg
508,2019-05-16 05:39:19+00:00,parishruttalks,If you dont want India to turn into #WestBengal go out in big numbers and vote for development. Vote for #BJP @narendramodi_in @narendramodi @BJP4India @KapilMishra_IND @TajinderBagga #WestBengalClashes #MamtaBanerjee  @arpitlal @loginvivekk,pos
509,2019-05-16 05:15:30+00:00,Jaggira27,"Jinna : I want to be a PM 
Nehru : No , I want to be a PM 

Gandhi : Don't Fight both of you become a PM.

#LokSabhaElections2019",pos
510,2019-05-16 04:58:47+00:00,ipkrout,"#BJP may not have majority, it can try to get support from regional parties by projecting somebody else as PM instead of #Modi ji....",neg
511,2019-05-16 04:58:31+00:00,PVenkatGandhi,"#LokSabhaElections2019 
What is the more apt Title for 5 Years of Indian PM #Modi 2014-2019 Era of?",pos
512,2019-05-16 04:53:32+00:00,SarcasticBouy,"@SushmaSwaraj @narendramodi Women seats only reserved for #Dynasty #family  then and now.

Thanks #Bjp for at least removing this #quota",neg
513,2019-05-16 04:48:38+00:00,ProudBhaaratiya,"@abhisar_sharma @ECISVEEP @narendramodi Shame on your partial journalism. When #Tmc #goons are attacking #bjp supporters, then why your #leftist media closes the eyes? Join politics.",neg
514,2019-05-16 04:47:35+00:00,Deeksha0219,@narendramodi Eagerly awaiting for BJP to take the lead here as well!! #BJP #BengalWithBJP #DeshKeDilMeiModi,pos
515,2019-05-16 04:40:06+00:00,Kabir_grewal1,"@RahulGandhi You wanna b PM of this Country with Funny tweets ??? If this is true then @KapilSharmaK9 ko next 50 years PM hona hoga,,,
Btw tu teri mummy tera Jiju bail pe hai.. Ker Kaise lete ho itne Scam??? #Elections2019 #congress #bjp #modi #namo",neg
516,2019-05-16 04:24:28+00:00,sibanand1,"@BBCWorld British Broadcasting Corporation is surely dividing #India AGAIN in terms of #ReligionOfPeace 
Its better to stay away from their perspective #BBC 

The main problem is with the Opposition not with Modi
#RahulGandhi is worst ever #politician for #congress as a #PM candidate",neg
517,2019-05-16 04:16:45+00:00,TradeGyani,"Poll 3/4 

With 7 days for the election results remaining. 

What's your favorite sector should NDA forms the government without Modi at helm? 

Comment if your favorite sector isn't in the list. 

Please RT/Like for participation.

#LokSabhaElections2019",neg
518,2019-05-16 04:12:54+00:00,TradeGyani,"Poll 2/4 

With 7 days for the election results remaining. 

What's your favorite sector should NDA forms the government without BJP majority and Modi at helm? 

Comment if your favorite sector isn't in the list. 

Please RT/Like for participation.

#LokSabhaElections2019",neg
519,2019-05-16 04:10:30+00:00,AmmU_MaanU,"#MKStalin himself said that he was the first to call #Modi a sadist, fascist etc in d context of #Tamilisai alleging that #DMK got in touch with #BJP for possible future tie-up.
But note that Modi or #Shah have not taken on MKS directly, like they have w.r.t Mamata, Maya etc
WHY?",neg
520,2019-05-16 04:06:24+00:00,biswadeepg,"Difference between #Modi and #RaGa
From email in 1988 to cloud cover aiding #BalakotStrikes, PM #NarendraModi says something new every day.
From #GabbarSinghTax to challenging Modi to a debate on #Rafale, #RahulGandhi presses the repeat button whenever he speaks.",pos
521,2019-05-16 04:04:20+00:00,CaptAKJ,"@PandaJay In #WestBengal #Odisha, Anti-TMC &amp; anti-BJD cadre shift a big + fr #BJP. In #Bihar, GB has many issues &amp; PM #Modi a factor, marginal vote swing fr #NDA. Add NE to list, this more than compensates some losses in UP MP CHG Raj MH. No1 can stop NaMo dis tym. #LokSabhaElections2019",pos
522,2019-05-16 03:54:12+00:00,ojhavikas25,@ShashiTharoor Sorry but can't do anything..@narendramodi is going to be PM for next five years also.. #PhirEkBaarModiSarkaar #ModiHiAayega #NarendraModi #DeshKiShaanModi #DeshKeDilMeiModi #ModiAaneWalaHai Rahul baba ko 🚜 chalane do #Pogochannel,neg
523,2019-05-16 03:54:00+00:00,KasShankar,"#LokSabhaElections2019 
Communal violence anywhere in India,liberals: Modi
Violence against BJP by Mamta's goons, liberals: I'm telling you its Modi",neg
524,2019-05-16 03:50:42+00:00,harley7576,"Why is Modi ji a divider if he has united all Indians, transcending regional, linguistic and religious boundaries? United we stand with @narendramodi for a resurgent and progressive #India. #LokSabhaElections2019",pos
525,2019-05-16 03:32:27+00:00,ddnews_jammu,"Campaigning in full swing for 7th and last phase of #LokSabhaElections2019, PM @narendramodi to address five rallies in Uttar Pradesh and West Bengal. BJP President @AmitShah to hold public meetings in UP",pos
526,2019-05-16 03:27:06+00:00,Jayanta07046207,"Humble request to Modi Government... 
Please take action against TMC &amp; Mamta #NarendraModi",pos
527,2019-05-16 03:07:51+00:00,AAjneya,If India have big problem as like dimoneytions  and G.s.t then modi  have no subject in this LOKSABHA  ELECTION #looksabha #BengalBlameGame #LokSabhaElections2019 #ModiScaresZakir #ElectionsWithTimes,pos
528,2019-05-16 02:59:35+00:00,SocialAmit,"@timesofindia OK. Well said. Please create same meme on Mr Modi too.
#LokSabhaElections2019 
#ElectionsWithTimes",pos
529,2019-05-16 02:45:49+00:00,chaitanyadj,@jitengajaria You are Correct!  Modi wapas Gujarat ayega agle hafte! 23rdMay 🤣🤣🤣 #LokSabhaElections2019,pos
530,2019-05-16 02:40:28+00:00,dixit22_,"There is what possibility as modi use institution for his favour other will not even increase this.
Same happen in 2014 people were saying cong is using CBI, Ed etc for poltics than we see modi.
How it will end??
@_YogendraYadav #LokSabhaElections2019",neg
531,2019-05-16 02:21:50+00:00,sujata_trivedi,"@narendramodi #BJP will cross 300-mark in Lok Sabha 
India knows that no one can defeat Modi",pos
532,2019-05-16 02:19:35+00:00,thebetterandhra,"West Bengal CM @MamataOfficial on Wednesday said the EC decisions to curtail election campaigning and remove two senior officers have been taken on the direction of the #BJP, its President Amit Shah and PM @narendramodi 

#MamataBanerjee #KolkataViolence #LokSabhaElections2019",neg
533,2019-05-16 02:17:44+00:00,vikram140gulati,#BJP tried this same pot of violence in #Karnataka #Kerala #TamilNadu and other non #BJP states but the people there hit them back by driving them away in fact #TamilNadu always had slogans of 'Go back modi ' as people there have realised this man is out to create disharmony,neg
534,2019-05-16 02:12:05+00:00,john47assassin,"#NathuramGodse is not a terrorist.
#pragyasinghthakur is not a terrorist.

But you and me who question the Modi government for their failures are terrorists and traitors.

#india #today #ModiLies #NarendraModi",pos
535,2019-05-16 02:05:08+00:00,dubious_buoy,"@TheRahulMehra @AtishiAAP But she could have fought from all 500+ seats where AAP lost deposits in 2014, There is Aatishi wave across the country,  Modi could have lost this election easily.  #LokSabhaElections2019",neg
536,2019-05-16 02:02:04+00:00,tyagi_sb,"SB Tyagi
May 16, 2014 · 
Magnificent victory of BJP but only due to hard work and farsightedness of Shri ND Modi Ji and Shri Amit Shah Ji.
#BJP4India #BJP4UP #AmitShah #NarendraModi #Nirmalasitaraman #rajnathSingh #narendramodi_in #Hindisanyasin #smritiirani #SambitSwaraj #ANI",pos
537,2019-05-16 01:17:17+00:00,arunjitmanna,@narendramodi Going to Bengal instigators of Riots and vandalism of VidyaSagars statue by BJP?  #Bengal will decide whom they punish and whom they vote for. #India decides  after seeing TV videos of the incident who is speaking the truth while damaging Bengal this #LoksabhaElections2019,neg
538,2019-05-15 23:42:17+00:00,faizfarooq,"@SureshChavhanke Sir You Can Help The Nation With Your Journalism Just Bring Rahul Gandhi and Narendra Modi On One Platform And Conduct The #Unscripted nterview. You Can Do It Sir #SureshChavhanke #RahulGandhi #NarendraModi #unscriptedwithgrace
#Elections2019

Jai Hind !!!",pos
539,2019-05-15 20:31:00+00:00,tfarcdrow,@BrakeSwitch @freefrank992 @AnupamPKher @Gen_VKSingh @narendramodi @ECISVEEP @RBI Hindus really hate hindutva goons. That’s why godse was a terrorist of terrormata india. Godse assassinated Gandhi and became a hindu terrorist. #AskAnupam #LokSabhaElections2019,neg
540,2019-05-15 19:42:26+00:00,tfarcdrow,"@BrakeSwitch @freefrank992 @AnupamPKher @Gen_VKSingh @narendramodi @ECISVEEP Everyone knows modi is a Chor. @RBI knows his policies have damaged growth targets. 
Farmers committing suicide and modi playing politics. End of modi reign. 

#LokSabhaElections2019 #AskAnupam",neg
541,2019-05-15 19:35:04+00:00,itstanmaysharma,#bjp #bengalburning #gurugramsleeping #OnePlus7Pro #askanupam #guwahati no power in Sushant Lok anthr night tdy. @cmohry @narendramodi @PMOIndia sad to see this hopeless condition prevailing in @DelhiNCRNews @AamAadmiParty @AAPInNews should be in Harayana at least will get power,neg
542,2019-05-15 19:33:45+00:00,TMC_Supporters,"#Loksabhaelections2019 #BJP_भगाओ_देश_बचाओ #BJPhatesBengali 
We are countering Modi in every step. Modi is scared of me and the people of Bengal. This is why they are targeting Bengal: @MamataOfficial 
#DidiSlamsBJP #TMCS",neg
543,2019-05-15 19:30:52+00:00,manpreet88372,@narendramodi Who is a bigger con than you. Sad that there so many blind followers of BJP. But I see a ray of hope and I think this new generation will not trust you and your lies anymore. #letbjpdown #Elections2019 #BJP #killeddemocracy,pos
544,2019-05-15 19:30:30+00:00,onlynishank,"Election Trivia: In 2014 Elections at the height of Modi Wave, out of 71 seats won by BJP, on 34 of these seats SP+BSP had more votes than BJP. 22 of these seats had more than 50K votes than BJP. No wonder SP+BSP combined has been a big headache for BJP!

#LokSabhaElections2019",neg
545,2019-05-15 19:28:18+00:00,tfarcdrow,"@waglenikhil Modi, who was born in 1950, sold tea at the age of 6 years in Vadnagar railway station, But Vadnagar railway station was built in 1973, when Modi was 23 years old.
#LokSabhaElections2019",neg
546,2019-05-15 19:14:26+00:00,umakantsingh_IN,"@MamataOfficial @rashtrapatibhvn This same Modi in whose regime people “talked"" about Father of Nation, I make it clear, even to send SPG to get such people arrested, sent to jail for lifetime, because I can’t compromise about symbols of the nation!#LokSabhaElections2019 #BengalBurning #righttomeme Rajeev Kumar",neg
547,2019-05-15 19:10:11+00:00,umakantsingh_IN,"@MamataOfficial This is same Modi who remains indifferent when some CM “talks” about Honourable @rashtrapatibhvn, because he does calculations, if I to be PM on 31st May, I to then and there dismiss, get arrested such a CM!#LokSabhaElections2019 #BengalBurning #righttomeme Rajeev Kumar",neg
548,2019-05-15 18:54:49+00:00,onkarbhutada,@ArvindKejriwal India will wake up n Indians voted definitely vote to @BJP4India n @narendramodi .. #AbkiBaar300Paar definitely... But u just check delhi n case of #DhruvTyagi that is more serious... #SaveBengalSaveDemocracy #LokSabhaElections2019 #BengalBurning #Modi,neg
549,2019-05-15 18:42:37+00:00,Raj02867,"@AlokTiwari9335 @narendramodi @BJP4India @BJP4UP @KapilMishra_IND @girirajsinghbjp @SoniaRa91914733 @sir_jenishpatel @Shankar27273 @neeta_pankaj @VivekmMisra @shuklapinku #my_pole  All India Tally (543 seats) 
#BJP 291 ± 14 Seats
#Cong 57 ± 9 Seats
#NDA 340 ±14 Seats
#UPA 70 ±9 Seats
Others 133 ±11 Seats #LokSabhaElections2019 #DeshKeDilMeiModi",pos
550,2019-05-15 18:28:04+00:00,riyazn123,@squintneon So u already agreed #BJP losing around 15 seats it won last time..so Modi wave,neg
551,2019-05-15 18:27:31+00:00,Mini2411Singh,@MamataOfficial seems to be as nervous &amp; rattled like Mayawati. Probably dat's y she brought up PM Modi's personal life in public discourse. Shame. @AITCofficial shd fight @BJP4Bengal politically &amp; not be crass. #BengalPollViolence #BengalPollTerrorReport #LokSabhaElections2019,neg
552,2019-05-15 18:13:45+00:00,YGaneshRao,@ProfSRK @sagenaradamuni @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177 @LillyMaryPinto @narendramodi @sukanyaiyer2 @meenakshisharan @Meenu_71 @RamsaBJYM @bakoriya_kirti_ @sanghavideepa @OnlineRajan__ @samar97189157 @PatelOnTop @AjayPandey__ @DebashishHiTs @ankitasood13 @hindustanse @MahiHerambha @hindu_blood @SmithaDutt @vanitajain21 @Reema_bjp @Narendramodi_PM @Narendrap86 @TigerNaMo @draksbond @jadonpriyanka @AmitShah @iNarendraModiG @Gravim71 @pehadiya @prasura123 @Lotusfeetns @narendramodi_in @Modiarmy @Dubey1Vij @HinduismToday @RaghupathiBhat @rajnathsingh @Ramlal @BJP4Bengal Didi is scared very much of #BJP. Shameless TMC Goondaism..,pos
553,2019-05-15 18:06:41+00:00,Miraninick,"@narendramodi WHEN ALL #BJP STATES ARE WORKING WITH IN-TIME ALL #TRANSPORTATION,MANY HIGH PAYING JOBS &amp; WELL ESTABLISH #SALARIES,TOP EDUCATION &amp; UNIVERSITIES &amp; QUALITY PRODUCTS THROUGH OUT ALL STATES &amp; DECENT #MEDICAL &amp; OTHER HELP FOR HELPLESS WILL CHANGE #INDIA WITH #BJP.",pos
554,2019-05-15 18:03:41+00:00,MServe2grow,"@narendramodi NO..NO..#BJP NO MORE people's choice !

It seems that you have decided to meddle with #EVM and churning a FALSE PROPAGANDA like this !

If PEOPLE step into street, you will have to go to #Rwanda !

#BengalPollViolence

@RahulGandhi @ManiShankarAiya @priyankagandhi @kcvenugopalmp",neg
555,2019-05-15 17:58:18+00:00,ProfSRK,"@sagenaradamuni @NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177 @LillyMaryPinto @narendramodi @sukanyaiyer2 @meenakshisharan @Meenu_71 @RamsaBJYM @bakoriya_kirti_ @sanghavideepa @OnlineRajan__ @samar97189157 @PatelOnTop @AjayPandey__ @DebashishHiTs @ankitasood13 @hindustanse @MahiHerambha @hindu_blood @SmithaDutt @vanitajain21 @Reema_bjp @Narendramodi_PM @Narendrap86 @TigerNaMo @draksbond @jadonpriyanka @AmitShah @iNarendraModiG @Gravim71 @pehadiya @prasura123 @Lotusfeetns @narendramodi_in @Modiarmy @Dubey1Vij @HinduismToday @RaghupathiBhat @rajnathsingh @Ramlal People r with #Modi, Not with #Didi. Extremely delighted with Election Commission decision on #BengalBurning. Its high time, People of #Bengal must defeat TMC Goondaism in this Election by voting for #BJP. #BengalWithBJP #TMCMuktBengal #WestBengal #ModiAgain @BJP4Bengal @Modiarmy",pos
556,2019-05-15 17:57:24+00:00,_AtulPant,"#AskAnupam 

Why do you think Modi lies so much? 

Modi is the only person in the world who has Masters’ Degree in the Entire Political Science. Even Professors of Gujarat University came to know of this course after 2014.

#LokSabhaElections2019",neg
557,2019-05-15 17:50:13+00:00,Padmadeo,So both Mamta Banerjee and Narendra Modi are fighting for democracy in Bengal 😂😂😂 #LokSabhaElections2019,neg
558,2019-05-15 17:42:41+00:00,Abhijeet_Roy_,#BengalBurning didi refuses to take question from @republic... Didi is scared of #bjp @narendramodi @AmitShah @TajinderBagga,neg
559,2019-05-15 17:19:46+00:00,umakantsingh_IN,"Politics of fear, how Lalu made Bihar suffer, same politics of fear in country by Modi-Shah,going2all levels,with goons,dalals as they know if I PM on 31st May, 2 inaugurate a new jail in Nagpur in 4 months! @NitishKumar @Mayawati #LokSabhaElections2019 #BengalBurning #askanupam",neg
560,2019-05-15 17:19:24+00:00,OpinionGuruu,"Things that will end if modi stays after #LokSabhaElections2019

1. Casteism
2. Corruption
3. Terrorism
4. Poverty
5. Dynastic Rule
6. Dictatorship in #Bengal",neg
561,2019-05-15 17:14:52+00:00,ramreddy485,I have 100% confident about Narendra modi he will elect as Prime minister again. Retweet if you have confident. #NarendraModiJindabad #BJP #NDA,pos
562,2019-05-15 17:07:58+00:00,balsikandar,"In every political post there is an army of Modi Bhakts arguing with several Fake Ids of a congress follower.
i.e. Many-to-one relationship
#Indianpolitics #BJP #Congress #Sarcasm",neg
563,2019-05-15 16:51:03+00:00,PlingEm,"@bainjal @geetv79 The @ECISVEEP has truly turned into a synonym of ""specific pliability""! Specific to Modi Shah! @SitaramYechury #LokSabhaElections2019",neg
564,2019-05-15 16:47:23+00:00,DurgeshChandMi1,Nationalism is the core issue of the Lok Sabha elections. No one can deny it. Our PM is the strongest symbol of the Nationalism.#BengalWithBJP #BJP#congres,pos
565,2019-05-15 16:40:25+00:00,PlingEm,"@_pallavighosh You shouldn't be supporting a duo who have vandalized all the independent institutions in India. Does not auger well for democracy if media doesn't question Modi Shah for burning India in parts, in phases. #LokSabhaElections2019",neg
566,2019-05-15 16:34:48+00:00,shrikantalat,"@waglenikhil It will be only in your dreams. ( Modi defeat )

Start preparing for 2024/2029 narrative from now onwards. That much is there in your hands for now.

#NamoForNewIndia that's for this #LokSabhaElections2019 sure.",neg
567,2019-05-15 16:19:18+00:00,puriyash41,"It took long year's to build strong independent institutions ,which safe guarded Indian citizen 

But it took just 5 year's , Modi destroyed every institutions . 

MEDIA helped Modi in this Mission .

#ModiMadeDisaster 
#LokSabhaElections2019",neg
568,2019-05-15 16:14:10+00:00,DeyDebalina1,"Not a fan of Mamata at all but the ugly &amp; vicious campaign built by Modi-Shah this election can only be countered by her. If you attack a street fighter like Mamata, you too have to be a street fighter, which Modi &amp; Shah aren't. #LokSabhaElections2019",neg
569,2019-05-15 16:14:08+00:00,VinayDokania,"According to @ECISVEEP law &amp; order situation in #Bengal is so bad ,Campaign for #LokSabhaElections2019 shud stop by 10 PM tomorrow.

But not bad enough that campaign shud be stopped now even though @narendramodi has 2rallies tomo.

Indeed unprecedented that EC is sold out to BJP",neg
570,2019-05-15 16:10:48+00:00,cbenjwal,Each and every statement said by Modi haters proves their insecurity more #AayegaTohModiHi #bjp #MeraBharatMahan #Indians,neg
571,2019-05-15 16:08:46+00:00,DragonSurgeon_,"Momta thinks she will speak like this and she will look ferocious, but she dont know @narendramodi and @AmitShah never speak like that but punch the opposition to ground by their deeds , bahot badi galti kar chuki he momta #BengalWithBJP #BattleOf2019 #BJP #AayegaTohModiHi",pos
572,2019-05-15 16:06:51+00:00,DeeptiSachdeva_,"#BREAKING 

- Mamata Banerjee says #ElectionCommission is the puppet of #BJP

- Launches a personal attack on PM @narendramodi

- Mamata tells voters: Pack off Modi

#BengalBurning #BengalBlameGame #WestBengal #elections2019",neg
573,2019-05-15 16:05:19+00:00,Mahi_Siddiqui15,"The way @MamataOfficial &amp; @Mayawati are taking on Modi is very interesting to see. He seems helpless to counter both of them. 
#LokSabhaElections2019",pos
574,2019-05-15 16:01:01+00:00,achandra16,"West Bengal CM, Mamata Banerjee: Election Commission's decision is  unfair, unethical and politically biased. PM Modi given time to finish  his two rallies tomorrow. #LokSabhaElections2019",neg
575,2019-05-15 15:59:09+00:00,AamirSy61653294,"@acjoshi @SpokespersonECI @AshokLavasa @YouTube #SupremeCourt OPENLY doing DALALI for @BJP4India @AmitShah
@SpokespersonECI #DeletedVoter 

#ElectionCommissionOfIndia committed to WIN @narendramodi  that's why #ElectionCommission not count 50%""

#ElectionCommissionOfIndia PUPPET of #Modi

#ElectionCommission DESTROYED by #BJP",neg
576,2019-05-15 15:50:33+00:00,sul1236,"@MamataOfficial Now we can say that #23maymamtagayi
#bjp
@narendramodi
#NamoAgain
#bangalwantmodi",neg
