Unnamed: 0,Date,User,Tweet,Emotion
444,2019-05-12 10:22:49+00:00,manish_89,"I voted for development... I voted for @hansrajhansHRH #BJP #NDA 
#AayegaTohModiHi 

Thanks for support @RahulGandhi",pos
445,2019-05-12 10:21:18+00:00,u_v_can,"Congress is a party who is contemplating a Monarchy in a democracy. Relate Congress president with King, where the throne is held by a member of Gandhi family only, even if s/he is incompetent.
And I hear them talking democracy is in danger.
#Congress 
#GeneralElections2019 
#BJP",neg
446,2019-05-12 10:06:10+00:00,mayur_thakor98,Book your fight &amp; Hotel tickets before #LokSabhaElections2019 Results Because Modi Ji Anewale hai or Opposition wale chutty Jane wale hai @RahulGandhi @Mayawati @yadavtejashwi @ncbn @ArvindKejriwal @priyankagandhi @MamataOfficial #ModiOnceMore,neg
447,2019-05-12 10:02:21+00:00,john47assassin,"Imagine if this cloud-radar statement was given by Rahul Gandhi. How would #Bhakt community react?

#cloud #radar #NarendraModi",neg
448,2019-05-12 09:46:58+00:00,ChaaiKitli,"Rahul Gandhi's 
Aloo Sona video: Clipped, false propaganda 
Women bear 52 children a year in UP: Clipped, false propaganda 

Narendra Modi's 
Cloud/Radar video: He actually said it 
Ganesha plastic surgery video: He actually said it

#Phase6
#VotingRound6 
#LokSabhaElections2019",neg
449,2019-05-12 09:26:52+00:00,chatteejees,"@ANI It was Rajiv Gandhi sided Pranab Mukherjee from cabinet of #Congress 

Pity that his daughter is serving for that #Congress 😌

#Phase6 
#LokSabhaElections2019",neg
450,2019-05-12 08:27:45+00:00,INC_KONARKKD,@RahulGandhi @narendramodi Gone #LokSabhaElections2019,pos
451,2019-05-12 08:23:44+00:00,chatteejees,"@ANI To secure Democracy Anderson was protected by Rajiv Gandhi after #Bhopal turning into another Hiroshima !
PGV have to answer 
#Phase6 
#LokSabhaElections2019",neg
452,2019-05-12 08:16:07+00:00,Sahal_Razzaaq,"Chanakya column | A Congress/UPA revival in direct contest states and possible setbacks from the SP-BSP alliance in Uttar Pradesh can make a significant dent in the BJP tally when compared to 2014.
#LokSabhaElections2019 #WhoWillWin2019
@vinodkapri @RahulGandhi @sampitroda",neg
453,2019-05-12 08:04:45+00:00,indexerrorr,"@SrBachchan @RahulGandhi What was the most memorable moment you remember when you were onboard INS Viraat in 1987? 
#IndiaDontForget #AayegaTohModiHi #BJP",neg
454,2019-05-12 07:53:08+00:00,Thanos6728,"#delhivotekar
#MeraVoteModiKo 
#VoteKarIndia 
#LokSabhaElections2019 

RaGA Says chowkidar chor hai.
SG says Modi is maut ka saudagar.
Both on bail.
Time say Modi is divider no..1
AAP opposes BJP instead of massive corruption of Congress
Conclusion ghungru hi pappu hai.😂😂😂😂",neg
455,2019-05-12 07:52:36+00:00,ItsmeOhgod,"@coolfunnytshirt @smritiirani St. Rahul is the patron saint of Morons.
#PhirEkBaarModiSarkar #LokSabhaElections2019",pos
456,2019-05-12 07:01:59+00:00,Xenohadi,"Congress General Secretary for UP (East), Priyanka Gandhi Vadra after casting her vote in Delhi: It's a really important election because we are fighting to save democracy, for our country, and keeping that in mind I cast my vote.
#Phase6 #LokSabhaElections2019 …",pos
457,2019-05-12 07:01:20+00:00,chatteejees,"@ANI To Save Democracy !
Who ?
Priyanka Gandhi Vadra the d/o mastermind of 1984 Sikh Genocide !
Who ?
Priyanka Gandhi Vadra w/o Robert Vadra the land Mafia !

Are we the people stupid that she taken granted ?
#Phase6 
#LokSabhaElections2019 
#VoteKarDelhi",neg
458,2019-05-12 06:59:40+00:00,FoolishApathy,"@aroonpurie Indeed #RahulGandhi who inherited a populistic emotive surname #Gandhi ... Came back well and strong 🤘
Feroze Ghandy changed working to make self popular as #FerozeGandhi 👽

Now we have #Fake Gandhi family to enjoy😪😭",pos
459,2019-05-12 06:37:09+00:00,chatteejees,"@ANI Marry to Priyanka Gandhi results suspicious deaths of Robert Vadra family members 
Married Robert Vadra the journey of Rs 50 lakhs to more than Rs 500 
#LokSabhaElections2019",neg
460,2019-05-12 06:33:53+00:00,HaryanaJanmat,Delhi: Priyanka Gandhi Vadra and Robert Vadra leave after casting their vote at a polling booth in Sardar Patel Vidyalaya at Lodhi Estate  #LokSabhaElections2019,neg
461,2019-05-12 06:32:47+00:00,rajat_sharma4,"2. #RahulGandhi accepted very bravely that their economic policy which was successful in 2004 &amp; 2009,  failed in 2012

3. 'Memes par bura lgta hai' ques was shit. Ravish- don't forget you are Ravish Kumar not Akshay Kumar.

4. Rahul Gandhi will have to work on his oratory skills.",neg
462,2019-05-12 06:19:41+00:00,inderjeeth,"@ShekharGupta #Modi is the #best person to lead #India .....and he has already won ! 
#RahulGandhi is an #idiot, a #fool . Rahul Gandhi has #zero leadership skills !",neg
463,2019-05-12 06:08:58+00:00,Soul_Kadhi,"#DeDePyaarDe
#PyaarLoPyaarDo 
#NafratKhatamKarDunga 

These are not movie titles..
These are Rahul Gs ideologies.
#LokSabhaElections2019",neg
464,2019-05-12 05:55:52+00:00,krsnakhandelwal,"@desh_bhkt @jiteshsingh99 Inka matlab hai ki #RahulGandhi, the Indian, wants to eliminate Rahul Gandhi, the British, because of his political ambition.",neg
465,2019-05-12 05:55:23+00:00,LPK1981,"@nalinisharma_ You analysis is out of context:

Rahul said: 1) PM chor hai AND 2) armed forces don't belong to Modi. 

Modi invoked Rajiv to remind Rahul that Armed forces don't belong to your family either and Your family lineage is of Chors. 

Then the fun started!!
#LokSabhaElections2019",pos
466,2019-05-12 04:54:51+00:00,agrawmohit,"@ndtv is to @RahulGandhi , what @TOIIndiaNews is to #TaimurAliKhan 
Breaking news on @NDTVElections 
Rahul Gandhi walked 200 mtrs to vote 😁😁 #Phase6 
#LokSabhaElections2019 #NDTV #Election2019 #VotingRound6 #VoteForIndia #VotingPhase6",pos
467,2019-05-12 04:20:14+00:00,CyclingAddicted,"@JaiveerShergill @saifnezam Next interview by #RavishKumar 
Ravish: #RahulGandhi ji aap #mayawati ko kyon pasand karte hain?
Rahul : women #empowerment , she was one of poorest #Candidates at time of kanshiram, but look now she has #CBI #enforcement directorate behind her n so many cases. Impressive na",pos
468,2019-05-12 04:04:44+00:00,kumardurgesh262,"@RahulGandhi Sir,I pray to you as a #BigBrother &amp; join #Hands with you that I want to leave the #BJP and come to #Congress.Please join us in your party,Sir #LokSabhaElection is near by 2019 and I also want to work hard with you in this election.I Request you.
Shri @RahulGandhi Ji",pos
469,2019-05-12 03:40:12+00:00,dontstageit,#India #BJP #Congress @narendramodi @RahulGandhi @priyankagandhi @BDUTT @abpnewstv ystrday I saw @OfficialDGISPR @ImranKhanPTI addressing press conference and I felt proud being INDIAN...being #Democracy #Pakistan is run by army with no role of democracy...v r hundreds yrs ahead.,pos
470,2019-05-12 03:38:44+00:00,indiatvnews,"#LokSabhaElections2019 | #ElectionsWithIndiaTV
Argument breaks out between Union Minister and BJP candidate from Sultanpur, Maneka Gandhi and Mahagathbandhan candidate Sonu Singh after Gandhi alleged that Singh's supporters were threatening voters",neg
471,2019-05-12 03:38:32+00:00,nitinsjog_ngp,"Tale of two Interviews:
2014 by Arnab - destroyed image of Rahul Gandhi
2019 by Ravish - destroyed image of #RavishKumar 
#HuaTohHua #LokSabhaElections2019 #bringbackTrueIndology",neg
472,2019-05-12 02:17:37+00:00,pratigyak9,"There is a wave of blind Modi followers in the country but Congress’ win in State Assembly Elections in Rajasthan, MP and Chattisgarh says something else 💁🏻‍♀️ 
@BJP4India @INCIndia @narendramodi @RahulGandhi #elections #elections2019 #bjp #congress 
Whom to vote for?🤔",neg
473,2019-05-12 01:26:16+00:00,Ravi_prakash789,"@narendramodi will win with 380 -410 seats in 2019 election, every single vote makes a difference @RahulGandhi @ArvindKejriwal  @ZeeNewsHindi @aajtakHD @BJP4India @ZeeNews @republic #BJP #ElectionsWithNews18 #Elections2019 #ElectionsWithHT #ElectionDay",pos
474,2019-05-12 00:51:34+00:00,KumarReddyCH,"Many interviews of #Modi &amp; #RahulGandhi now done. Here is the thing.

There is not one interview where Modi has NOT been asked abt #Rafale.

There is NOT EVEN ONE INTERVIEW where Rahul Gandhi has been asked abt loot in #NationalHerald. 

Shows d real nature of #Presstitute  media",pos
475,2019-05-11 20:59:44+00:00,vishnuguptuvach,"Many interviews of @narendramodi &amp; @RahulGandhi have taken place.
There is not ONE interview where Modi has NOT been asked about #Rafale.
There is NOT EVEN ONE INTERVIEW where #RahulGandhi has been asked about loot in #NationalHerald.
Shows the real nature of media.
#Presstitutes",neg
476,2019-05-11 20:56:33+00:00,Rakesh__purohit,@RahulGandhi Simple question to Rahul gandhiji that in a One whole day how many time you are speaking a name of Modiji?? If you have points for development of India then speak open your point why you are whole day chanting name of Modi?#bjp @Modiji @NarendraModi @INCIndia,neg
477,2019-05-11 20:54:29+00:00,umakantsingh_IN,"Way Rahul Gandhi with chamchas destroyed Congress, same way Modi destroyed BJP with Bhakta, so massive defeat it to take 20 yr to re-kindle BJP! I am talking as it to weaken our democracy as listless opposition!#Phase6 #Vote4Jhaadu #votinground6 #RGtoRavish #LokSabhaElections2019",neg
478,2019-05-11 19:54:03+00:00,skshukla01INC,"@ShashiTharoor @INCIndia An @INCIndia pm broke up pakistan
Into two parts in 1971.
But a @BJP4India pm wants to #break up #hindustan in the name of false nationalism.
#LokSabhaElections2019 
#ModiTohGaya 
#BJP_भगाओ_देश_बचाओ 
#ModiLies 
@priyankagandhi @RahulGandhi",neg
479,2019-05-11 19:31:27+00:00,umakantsingh_IN,"@mkstalin @conradsangma @ysjagan @MNF_mizoram Only difference between Modi and Rahul is, Modi is #dividerinchief on his choice, Rahul is #DividerNo1 due to choices of people of Congress around him!I @DChaurasia2312 #Phase6 #Vote4Jhaadu #votinground6 #RGtoRavish #LokSabhaElections2019",pos
480,2019-05-11 19:03:08+00:00,GoaForGiving,"With each passing day, @RahulGandhi seems to be the better guy to lead India as compared to the incumbent. Do you agree? #Congress #BJP #UPA #NDA #bahujansamaj #BahujanSamajParty #SamajwadiParty #ShivSena #Goa #Goenkarponn #leadership #love #Brotherhood #IndiaVotes #Elections2019",pos
481,2019-05-11 18:01:45+00:00,saying_as_it_is,"@RahulGandhi Modi is scared, of HIM!😁

Why don't you give interview to @republic, haan vohi #ArnabGoswami, without sweating, &amp; prove you know the meaning of 'SCARE' really!!!!!!!! 😉😆😅😂🤣

#LokSabhaElections2019 #LokSabhaElection2019 #LokSabhaElections #phase5 #VoteKaro #DeshKeDilMeiModi",neg
482,2019-05-11 17:39:54+00:00,DurgeshChandMi1,Sam is shame for the Congress Party and suitable for Rahul Gandhi. Very Strange!#SamPitroda #RahulGandhi #DeshKeDilMeiModi,neg
483,2019-05-11 17:24:23+00:00,Prashan73287823,"Where  is real Gandhi  family? Why they are not in politics. They exist  or not . #NarendraModi #RahulGandhi as we all know that he was the founder  of India 
Father of nation. Where  IS our national  cusions?",pos
484,2019-05-11 16:53:34+00:00,Pank_mady,"#congressiGodiMedia
@ravishndtv @ndtv 
What is this?
No one question about Rahul jija ji froud to nation? why Priyanka Gandhi vadra is still director to baycops Services Pvt LTD.?
Why Rajiv Gandhi use ins vikrant to personal holiday?
Any proof for rafale?
#LokSabhaElections2019",neg
485,2019-05-11 16:43:16+00:00,MgGuggari,"Rahul Gandhi's election campaign started with ""Chowkidar Chor hai"".

and ended with""Mera Baap Chor nahi hai"".
😄😀😁 @KiranKS @astitvam  @AskAnshul @pokershash @BJP4Karnataka @CTRavi_BJP
@ShefVaidya #Gandhipoorakhandanchorhai
#DeshKeDilMeiModi #LokSabhaElections2019 #Phase6",pos
486,2019-05-11 16:32:23+00:00,INCdilse,"@DesiPoliticks @VishalGaur1111 Ha ha! So #NarendraModi thinks cloud is like cow dung that RSS says will shield against radiation!

Hope opposition exposes Modi's idiocy!

Dear @RahulGandhi @priyankagandhi @ShashiTharoor @MamataOfficial @yadavtejashwi @OmarAbdullah @derekobrienmp @vidyarthee

Pls c above tweet",neg
487,2019-05-11 16:22:38+00:00,saket__g,"@ndtv #RGtoRavish 

OMG !! very tough questions indeed and no point in talking about the answers !

What was the substance in discussing about 3 hours sleep !

The desperate journo Rubbish talking to a desperate and frustrated #RahulGandhi 

Rahul doing right by not doing interviews😛",neg
488,2019-05-11 16:07:30+00:00,madversity,"India has come a long way from Rajiv Gandhi turning down Advani's call for a debate to Modi rejecting Rahul Gandhi's call for a debate
#LokSabhaElections2019",neg
489,2019-05-11 15:55:51+00:00,BeingHumanShan,@MomentsIndia @RahulGandhi @ravishndtv That's a great to watch #RahulGandhi on #Ndtv. We are wishing to watch #Modi on #Ndtv now!,pos
490,2019-05-11 15:44:55+00:00,hatefreeworldX,"@tweet2el1 I agree it’s disappointing

But I’m sure @RahulGandhi will not bypass law of the land to protect lynchers+Sanghis

The subterranean murmur of indigenous population of India is saying something dangerously different
#BJP should heed that voice whether they lose or dishonestly win",neg
491,2019-05-11 15:27:38+00:00,pkm1999,"@FeignShourie @rahulkanwal 1)     M/s Rahul Kanwal  knows what is professionalism in media domain ....  If he wants accolades from #Modi baiters  , the formula is simple ... Just follow pro #Congress or pro Leftist Journalists ...       #NarendraModi    @sheela2010",pos
492,2019-05-11 15:22:44+00:00,LaksshyaAdvani,"@timesofindia @narendramodi @RahulGandhi Dear #rahulgandhi , only and only #Modi will win.

#PhirEkBaarModiSarkar",neg
493,2019-05-11 15:12:32+00:00,nitinn57,"Jabardast interview. Rahul Gandhi looks genuine and humble. As a politician he has improved a lot. Ravish sir asked questions on all issues except Do you eat mangoes?😊
#RGtoRavish #RahulGandhi #RavishKumar",pos
494,2019-05-11 15:03:20+00:00,Priyank99559201,"@RahulGandhi I hope Rahul Ji will win this election
We just waiting for #NYAY 
#Elections2019 #INC ✋",pos
495,2019-05-11 14:59:11+00:00,nitinkumar111,"My new DP. Hope @MamataOfficial likes it.

#IStandWithGambhir #IstandwithGautamGambhir #AayegaTohModiHi #GautamGambhir #WestBengal #Bihar #LokSabhaElections2019 #Modi @narendramodi @RahulGandhi @republic @TimesNow @arunjaitley @swapan55 @abpnewstv @BJP4India #BJP4India #BJP",pos
496,2019-05-11 14:53:04+00:00,wasim_shaikh10,"@BJP4India Modi is copying #RahulGandhi 
@RahulGandhi forced him to come out of his comfort zone",neg
497,2019-05-11 13:40:54+00:00,KishorPolya,"Mark my words:
If CSK wins IPL then Modi will become PM
If MI wins then Rahul will become opposition leader. 100% pakka

#LokSabhaElections2019 #IPL2019Final",pos
498,2019-05-11 12:31:50+00:00,basitbukhari007,Well after interviewing @RahulGandhi  by @ravishndtv  #bjp bakhts are on 🔥.,neg
499,2019-05-11 12:30:57+00:00,sriniva13801402,"#Uttarpradesh
#Maharashtra 
#Karnataka 
#india 
#IndiaElections2019⁠ ⁠ 
#Calcutta 
#WestBengal 
#LokSabhaElections2019⁠ ⁠ 
Fake PM

No Achedin in 2019
No swach Bharat
Black Economy failed 
more black money now than before 

 modi now using Rajiv Gandhi and national security",neg
500,2019-05-11 12:14:45+00:00,SanjayCho,@ANINewsUP @ANI PM Modi's 💥💥 fiercest attack on the opposition in #LokSabhaElections2019 literally showed the crimes of Congress from 1984 Sikh killings to the current Alwar gangrape case which Rahul Gandhi has tried to hide from the media so that its doesn't effect his elections prospects,pos
501,2019-05-11 12:09:44+00:00,ekta2993,"As good as the #RGtoRavish was, I am afraid that this was too late in the election cycle. 
Modi might have already influenced people with his theatrics. 
@RahulGandhi @ravishndtv #NDTVExclusive #LokSabhaElections2019",pos
502,2019-05-11 11:46:01+00:00,jatinjkothari,"@DeeptiSachdeva_ @narendramodi @RahulGandhi #AskDeepti @DeeptiSachdeva_ 

#SabJantiHe ,1) How Many Seats   NDA will Get?
2) What Will Be The Position of #NDA in #Rajyasabha as it was majority govt of #BJP led #Govt in 2014, thr seats will increase in this",pos
503,2019-05-11 11:44:26+00:00,Lijov,Great interview by Rahul Gandhi with NDTV. The most interesting part is he learned how not to run a nation from Modi. He is also ready to appreciate Modi for his communication skills. #RGtoRavish #RGtoNDTV #RahulGandhi #RavishKumar,pos
504,2019-05-11 11:24:41+00:00,akhilraj_RAJA,... as a begger asking for alliance negotiating in Rahul as PM. Both #AAP n #Congress r incompetent for Delhi. Only #BJP at Centre n state for d first time this election is capable of changing d fate of d NationalCapital as we'll hv a Govt who ll b answerable n can't run away...,neg
505,2019-05-11 11:22:25+00:00,samay1497,"@MomentsIndia @RahulGandhi @ravishndtv #RGtoRavish 
The way Rahul is showing respect to their opponents @yadavakhilesh @Mayawati @narendramodi this shows that, our ideology can be different from other but we should respect everyone's view.

This is the real beauty of our Indian democracy~ #LokSabhaElections2019",pos
506,2019-05-11 11:15:47+00:00,aenaarchy,"From fumbling in the Parliament to challenging PM Modi for a debate on Rafale scam, Rahul Gandhi has definitely transformed as a speaker who exudes confidence. That too sans the teleprompter. 
#LokSabhaElections2019",pos
507,2019-05-11 11:14:13+00:00,_umakantsingh,"Rahul Gandhi *loves* Narendra Modi! Oh!Really! No surprise then, India's Divider No.1 *loves India's Divider In Chief! #LokSabhaElections2019  #dividerinchief Ravish Kumar Rs 6 #pawankalyan #telangana #phase6 #RGtoRavish",pos
508,2019-05-11 10:54:03+00:00,Vikas31798111,@ravishndtv you have not asked from so called messiah of peace @RahulGandhi as to why he is favouring #bjp which he called a communal party over @aap,neg
509,2019-05-11 10:32:35+00:00,aman_diol,"#Sultanpur (Uttra Pradesh): Maneka Gaandhi(BJP) is fighting her toughest election and she is on sticky wicket against BSP candidate Sonu Singh. There is high chance that MGB candidate Sonu Singh trump Maneka Gandhi in Sultanpur.
#LokSabhaElections2019",neg
510,2019-05-11 09:41:15+00:00,dronashishya,Rahul Gandhi has come a long way from 2014--- his interview with Arnab was taken seriously at all... today his immaculate answers to rather direct questions from Ravish Kumar...  #RGtoRavish #NDTVExclusive #LokSabhaElections2019,pos
511,2019-05-11 09:27:50+00:00,VinodKu26554695,"@iamnarendranath @RahulGandhi @ravishndtv This is called a greatness of a great mindset.. #RahulGandhi 
And other side a narrow minded.. and narrow thinking...#modi  No Match",pos
512,2019-05-11 09:24:21+00:00,KhoranaR,#NDTVExclusive Rahul Gandhi says Modi ji hate him but he loves him.#LokSabhaElections2019 Fight is between love and hatred.,pos
513,2019-05-11 09:14:29+00:00,umakantsingh_IN,"There no vision for country in talks of Rahul Gandhi to @ravishndtv, only ILU-ILU talks for Narendra Modi,BJP,RSS, better was mango-talk by Ravish Kumar! #RGtoRavish #VisionaryVsDivisionary #DeshKeDilMeiModi @Mayawati #LokSabhaElections2019 #DividerInChief Sajapur #MadhyaPradesh",neg
514,2019-05-11 09:10:17+00:00,JagbirS47268074,"#LokSabhaElections2019 
Publicly ABU's national levels
Person comes Criminal category's, SC's &amp; Govt instruct
&amp;Punishment becomes Courts
NAZIR's?Top's Political Neta's
&amp; Damon tie mind's feared/
Raul Gandhi doings Suchlike
with out proofs दँड हक भागी?
Who break's SC/Public दँड?",neg
515,2019-05-11 08:19:09+00:00,TMADAN_INC,Watch @INCIndia President Shri @RahulGandhi exclusive  interview @ndtv live now in the grounds of #LokSabhaElections2019 campaign  #Shajapur #RGtoRavish,pos
516,2019-05-11 08:17:25+00:00,pmaliens,"@sampitroda Sam chacha 

1965 : CSI started
1968 : TCS started 
1972 : Patni started
1976 : HCL started
1978 : PCS started 
1980 : WIPRO started in IT
1981 : Infosys started

1984 : Rajiv Gandhi became PM 
So before 1984, these companies sell PAKODAs?
#CongressMuktBharat 
#SamPitroda 
#BJP",neg
517,2019-05-11 07:54:11+00:00,1clickideas,"@news18dotcom @CNNnews18 @RahulGandhi Yes, Rajiv Gandhi Bofors deal 'fixing' kiya tha... so we know you too are capable of 'fixing' anything.

#LokSabhaElections2019 
#RahulKaBaapChorHai 
#ModiHiAayega",neg
518,2019-05-11 07:53:46+00:00,varuntyagi619,"@sampitroda If not for Rajiv Gandhi we wouldn't be using mobile phones &amp; computers ?

Pappu mentoring pappu

#LoksabhaElections2019
#RahulKaBaapChorHai",neg
519,2019-05-11 07:37:33+00:00,isagar_w,"Rahul Gandhi's 2019 Election Campaign started with #chokidaarchorhai and ended up with #merabaapchornahihai 🤣🤣
#Karma is here @RahulGandhi
#LokSabhaElections2019 #ModiHiAayega #ModiHaiTohMumkinHai #ModiWave @decision2019 @LokSabhaSectt @narendramodi @PMOIndia @PM_Narendermodi",pos
520,2019-05-11 07:12:02+00:00,nikAcharekar,"Saw the photos of Rahul baba fixing his helicopter. Right, after exploring and studying about #Rafale so much that he can fix any such aircraft very easily. #RahulGandhi",pos
521,2019-05-11 06:23:14+00:00,just_indy3,"@sardesairajdeep Live lavishly in a luteyan bungalow, love Gandhi Family, speak for all anti #BJP parties, pray #Modi doesn't get re-elected, leave everything else for Arnab 😊😊😊😊😊",pos
522,2019-05-11 06:16:56+00:00,AshokeRattan,"@RahulGandhi has compulsion to keep his 🐕 BRIGADE happy even if hurts #INC interest. Otherwise, who would carry change and home food to TIHAR for @GandhiFamiiy",neg
523,2019-05-11 06:10:31+00:00,imsktripathi,Rajeev Gandhi has a tough competition this season. He might lose #LokSabhaElections2019,neg
524,2019-05-11 06:08:11+00:00,AshokeRattan,@yadavakhilesh is right in his assessment of #INC. @RahulGandhi has tactically unleashed his 🐕 BRIGADE to bark on @narendramodi ji. This is a Public posturing while internally he is helping “Phir Ek Baar @narendramodi Sarkar”,pos
525,2019-05-11 06:05:23+00:00,GiffinGeorge04,"Why is an election in 2019 fought on issues of the 80s? Sam Pitroda was insensitive &amp; should apologize. But that won’t create jobs. Nor will finding out if Rajiv Gandhi vacationed on an aircraft carrier. Focus, idiots! #LokSabhaElections2019",neg
526,2019-05-11 06:00:37+00:00,salesswala,"Rahul Gandhi challenges Narendra modi for a debate 
Narendra modi challenges that the remaining election be fought on Rajeev Gandhi 
#ElectionsWithTimes #BJP",pos
527,2019-05-11 05:15:32+00:00,itsmeFSL,"So we started from Nehru, walked to Indira Gandhi and now we are at Rajiv Gandhi. It's a matter of time when we eventually walk to the present and look for the future. But it's taking too f*#&amp;ing long.

#LokSabhaElections2019",neg
528,2019-05-11 04:45:17+00:00,iam_anubhav,"Women in Indian politics have always been objectified &amp; unwelcomed be it Mrs Gandhi , Mayawati, Mamta ,Ms Irani , Priyanka Gandhi, Sushma ji or Atishi now! nothing new as it reflects Miniature Indian societies ridiculously Abhorring treatment towards women
#LokSabhaElections2019",neg
529,2019-05-11 04:44:35+00:00,PatneShiva,@ANI #BJP Campaign started in Chandigarh now😊😀thanks to @RahulGandhi,pos
530,2019-05-11 03:47:53+00:00,RamanandBhatt1,#LokSabhaElections2019  #better Modi#good Rahul then millawat so so? Modi is winning more then 300,pos
531,2019-05-11 03:46:39+00:00,theindianwire,"Priyanka Gandhi to hold mega roadshow in #Varanasi on May 15, will offer prayers at Kashi Vishwanath temple.
@priyankagandhi

#LokSabhaElections2019 #Phase6 #VotingRound6 #ElectionCommission 

For more Updates Follow @theindianwire",pos
532,2019-05-11 03:38:54+00:00,avidandiya,If @BJP4India ends up less then 2014 it’s not because of resurgence of @RahulGandhi it’s coz of loose canon #BJP IT cell @amitmalviya,neg
533,2019-05-11 02:42:24+00:00,AMBERNAYAK,@narendramodi Direct transfer to accounts have been stopped by @CMMadhyaPradesh and orders to gv cash to Tendupatta labourers. So that they can get their part. #Scam #MpGovt #BJP #Congress @RahulGandhi @republic @ZeeNews @sudhirchaudhary @aajtak @abhilashBJPmp @MPRakeshSingh,neg
534,2019-05-11 01:24:41+00:00,chatteejees,"@ndtv @smitaprakash Not the #BJP common man's question, had Rajiv Gandhi licence to trigger #SikhGenocide1984 ?
Have Rajiv Gandhi Constitutional Rights as PM, free Anderson from #Bhopal ?

Land Mafia Robert Vadra protecting Genghis Khan of India Rajiv Gandhi !

Bah bah Ram ji Jodi kya banaye  👍",neg
535,2019-05-11 01:24:24+00:00,JKV71,"#bjp #punjab #RahulGandhi Is BJP saying that assassination of Indira Gandhi by Punjab soldier correct? There was a backlash due to her death.....Congress was hurt....However, BJP's RSS were known to be also involved in killing of Sikh's....Are Punjabi's going to vote for BJP RSS?",neg
536,2019-05-11 00:49:13+00:00,BapiM14,"@KPadmaRani1 @RahulGandhi YES! But why #Modi ji not SEEKING Vote on the basis of his ""2014 Pole Promises""?
1) Either confirm all are delivered as promised
Or,
2) Just tell Citizens that ""Only 5 yrs not sufficient to perform xxxx! Need to change Constitution from 5 to 15 yrs. &amp; this is what #BJP is up to!",neg
537,2019-05-10 21:45:47+00:00,BroadheathKC,"#HuaTohHua, such a heartless comment by SamPitroda

#LokSabhaElections2019 is about electing a visionary statesman who will transform Bharat into the #Jagatguru..not for you rahul baba, accept it &amp; retire

#JitegaModiJitegaBharat #ModiOnceMore 
@narendramodi @BJP4India
 @OFBJPUK",neg
538,2019-05-10 21:17:32+00:00,r04han,@ShashiTharoor @ArvindKejriwal Isn’t he meant to be your alliance partner? The only difference between Rahul &amp; Arvind is that one is a bigger arse than the other - I just can’t make up my mind on who is bigger! It’s a close one..... #arvindkejriwalslapped #RahulGandhi,pos
539,2019-05-10 19:11:47+00:00,vinay_shakya,"@sampitroda Which country is not using computers and mobiles duffer?
No doubt how and why you became  political advisor of #rahulgandhi? 
Continue advising Rahul Gandhi, he is star Campaigner of @BJP4India .
#DeshKiShaanModi",neg
540,2019-05-10 19:10:21+00:00,rgvarma1100,@Meerava47090453 @b4politics @RahulGandhi Hold all your suspicions until that filthy fellow gets defeated. AP will be definitely get benefited if there are no rabid dogs of #BJP in the center.,neg
541,2019-05-10 18:57:55+00:00,NKPrasa77247245,"@divyaspandana If Raghuram Rajan cud not understand demonetisation,its beyond your &amp; #RahulGandhi 's capacity.Riding on expected revenue from GST in comming years,PAPpu announced unviable scheme of ""अन्याय"".It was Modi's guts which implemented GST, though UPA announced it in 2005.
@RahulGandhi",neg
542,2019-05-10 18:51:29+00:00,RahulJa23165114,"Modi says Rajiv Gandhi died as corrupt No.1. Don't take that seriously because Narendra Modi was born as Liar No. 1
#LoksabhaElections2019 
#आपकी_हिस्सेदारी_मेरी_ज़िम्मेदारी 
#ModiTohGaya 
#Modi_Failed 
#मोदी_नहीं_मुद्दा 
#ModiKaFakeGDP",neg
543,2019-05-10 18:34:59+00:00,Ashutosh_Aicc,"#LokSabhaElections2019 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regrets. Has #Modi apologised for the 2002 genocide ? 😷",neg
544,2019-05-10 18:15:44+00:00,goldymgeorge,"Assuming BJP won't win and Modi won't be next PM, whom would you like to see as your next Prime Minister?
#RahulGandhi
#Mayawati
#AkhileshYadav
#MamtaBanerjee

@RahulGandhi 
@Mayawati 
@yadavakhilesh 
@MamataOfficial",neg
545,2019-05-10 18:09:50+00:00,imridul2k,@ANI #RajivGandhi biggest contribution to this nation - #RahulGandhi. This man has determined and will ensure #CongressMuktBharat ~ realisation of Mahatma Gandhi desire.,pos
546,2019-05-10 17:29:04+00:00,rohanmlw,#RahulGandhi Kammal hai na actually we should appreciate efforts of journalists who took interviews of @RahulGandhi doesn’t we ? What attracts them? Rahul’s IQ ? @ashokepandit @sardesairajdeep @SirPareshRawal #JustAsking,pos
547,2019-05-10 17:25:18+00:00,jayesh_inc,"@RahulGandhi Why don't BJP ask vote for their reforms note ban and GST now?
#LokSabhaElections2019 #DilliKeDilMeinCongress",neg
548,2019-05-10 17:08:30+00:00,RanjanKumarBos5,"Today Sham Pitroda a stupid member of #congress party apologises on his remarks "" Jo hua so hua"" about anti Sikh Riots happened in 1984.
#pappu gandhi
#India #Cong1984Shocker
#CongressNeverAgain #NarendraModi",neg
549,2019-05-10 16:44:30+00:00,overThehead,"Prediction of result in delhi:

#BJP 5 to 7
#Congress 0 to 2
#AAP 0 to 1

AAP has no chance this time

@ArvindKejriwal 
@narendramodi 
@RahulGandhi",neg
